"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","genename"
"ENSG00000196374",6.7495801914474,-3.0681944989867,1.0243312136802,-2.99531485325272,0.00274161684741857,0.0475123136495448,NA,NA,NA
"ENSG00000148399",2974.60598059673,-0.443300572278977,0.148061595653266,-2.99402806192301,0.00275320621030793,0.0475123136495448,"DPH7","92715","diphthamide biosynthesis 7"
"ENSG00000168876",1865.83432669561,-0.463378324518327,0.154732273428275,-2.99471024532657,0.00274705662881481,0.0475123136495448,"ANKRD49","54851","ankyrin repeat domain 49"
"ENSG00000081760",1620.34805548697,0.416707913602763,0.139168931670683,2.99425962821086,0.00275111733423785,0.0475123136495448,"AACS","65985","acetoacetyl-CoA synthetase"
"ENSG00000246777",22.497370579219,1.06835514642056,0.356828290969531,2.99403150887434,0.00275317510598171,0.0475123136495448,"LOC106699570","106699570","uncharacterized LOC106699570"
"ENSG00000265298",848.572087608177,-0.395440603975475,0.13207572324135,-2.99404458496027,0.00275305711395241,0.0475123136495448,"LOC101929240","101929240","U5 small nuclear ribonucleoprotein 200 kDa helicase pseudogene"
"ENSG00000081913",1253.02498051609,0.407011119491849,0.135921250394631,2.99446273713744,0.0027492863537041,0.0475123136495448,"PHLPP1","23239","PH domain and leucine rich repeat protein phosphatase 1"
"ENSG00000221946",29.6132152056348,-1.40241476094587,0.468487640067069,-2.99349361862589,0.00275803276257645,0.0475635117349243,"FXYD7","53822","FXYD domain containing ion transport regulator 7"
"ENSG00000006756",2643.04293397112,0.523930547891786,0.175040956815606,2.9931883224548,0.00276079335679608,0.0475790364555659,"ARSD","414","arylsulfatase D"
"ENSG00000213551",460.191240132834,-0.359655389420537,0.120182856360718,-2.99256816081209,0.00276640884678322,0.0476437079168222,"DNAJC9","23234","DnaJ heat shock protein family (Hsp40) member C9"
"ENSG00000054523",3893.71552032291,0.300614326116796,0.10046497555362,2.99223012258988,0.00276947413422256,0.0476644017380497,"KIF1B","23095","kinesin family member 1B"
"ENSG00000111642",13663.8836825606,0.405116788297256,0.135405748640955,2.99187288843601,0.00277271685928117,0.0476881194862918,"CHD4","1108","chromodomain helicase DNA binding protein 4"
"ENSG00000225975",102.607174764168,-0.656327247563913,0.219431404996717,-2.99103607149456,0.00278032648710939,0.0477868614971927,"LINC01534","101927621","long intergenic non-protein coding RNA 1534"
"ENSG00000134287",10048.2768533261,0.437868261103127,0.146452202668918,2.98983731977734,0.00279126062013166,0.0479425724377887,"ARF3","377","ADP ribosylation factor 3"
"ENSG00000237172",1775.44244103003,0.615473630861608,0.205910426130825,2.98903577845334,0.00279859358522053,0.0480362623771913,"B3GNT9","84752","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9"
"ENSG00000178104",6182.3974699799,-0.540953763624865,0.180996354122376,-2.9887550290605,0.00280116620111005,0.0480481727655194,"PDE4DIP","9659","phosphodiesterase 4D interacting protein"
"ENSG00000148634",2848.1065238145,-0.293303854467378,0.098173626211297,-2.98760334915313,0.00281174210924535,0.0481972549892426,"HERC4","26091","HECT and RLD domain containing E3 ubiquitin protein ligase 4"
"ENSG00000227191",165.788867667677,-1.46862192945452,0.491878199350022,-2.98574307906954,0.00282890206143376,0.0483617448002463,NA,NA,NA
"ENSG00000188710",10.8585962005457,1.28530466295598,0.430466498583687,2.98584133070719,0.00282799335843852,0.0483617448002463,"QRFP","347148","pyroglutamylated RFamide peptide"
"ENSG00000023445",1603.40403376248,-1.16369509108277,0.389744163510264,-2.98579221970086,0.00282844753961733,0.0483617448002463,"BIRC3","330","baculoviral IAP repeat containing 3"
"ENSG00000071537",5752.59018059341,0.425829347431295,0.142598772961715,2.98620625259953,0.00282462062681695,0.0483617448002463,"SEL1L","6400","SEL1L adaptor subunit of ERAD E3 ubiquitin ligase"
"ENSG00000113448",1413.57814176819,0.785891982185454,0.263242362769874,2.98543127297668,0.00283178763815673,0.0483787367039803,"PDE4D","5144","phosphodiesterase 4D"
"ENSG00000188554",7974.14884205884,0.335027521127836,0.112263168450968,2.98430487710814,0.00284223415566781,0.0485247920769054,"NBR1","4077","NBR1 autophagy cargo receptor"
"ENSG00000157873",5448.82016283848,-0.65295477251785,0.218838551861666,-2.98372826434439,0.00284759543287091,0.0485838913913766,"TNFRSF14","8764","TNF receptor superfamily member 14"
"ENSG00000253686",23.7385459836363,-1.50081169812109,0.50314434212199,-2.9828650994891,0.00285563829531413,0.0486732844812486,"LINC01484","101928136","long intergenic non-protein coding RNA 1484"
"ENSG00000120533",1983.99731727804,0.298614663830366,0.100114206835248,2.98274014518019,0.00285680432092495,0.0486732844812486,"ENY2","56943","ENY2 transcription and export complex 2 subunit"
"ENSG00000165417",2759.89567255219,0.603407458109429,0.202312349351327,2.98255375929413,0.00285854441019884,0.0486732844812486,"GTF2A1","2957","general transcription factor IIA subunit 1"
"ENSG00000101825",3658.04304242939,0.855457947159442,0.286867595118697,2.9820654605672,0.00286310773182421,0.0487185497281464,"MXRA5","25878","matrix remodeling associated 5"
"ENSG00000101017",1774.64570811451,-0.486506667755673,0.163163996445766,-2.98170355196824,0.00286649418386247,0.0487437425214646,"CD40","958","CD40 molecule"
"ENSG00000121073",2376.93333621782,0.623273822616718,0.209093607321081,2.98083633738083,0.00287462377071676,0.048849503612014,"SLC35B1","10237","solute carrier family 35 member B1"
"ENSG00000114354",5259.35743845848,0.302086416366563,0.101372689033126,2.97995859878838,0.00288287344059786,0.0489261520949591,"TFG","10342","trafficking from ER to golgi regulator"
"ENSG00000107779",3157.69933862049,0.448181706821262,0.150399101534438,2.9799493630528,0.00288296036000404,0.0489261520949591,"BMPR1A","657","bone morphogenetic protein receptor type 1A"
"ENSG00000011485",2625.93508406575,0.327164062043543,0.109813544519945,2.97926875481306,0.00288937229178845,0.0490024511687597,"PPP5C","5536","protein phosphatase 5 catalytic subunit"
"ENSG00000175707",750.038306393993,0.438168822192155,0.14709765051407,2.97876152787529,0.00289415928091066,0.0490511090850167,"KDF1","126695","keratinocyte differentiation factor 1"
"ENSG00000231875",9.21981921031182,-1.30070457486288,0.436691804925793,-2.97854129661055,0.00289623998167521,0.0490538659147969,NA,NA,NA
"ENSG00000198556",1092.84464468608,-0.376069722028998,0.126283444277529,-2.97798119286738,0.00290153788292493,0.0491110730349471,"ZNF789","285989","zinc finger protein 789"
"ENSG00000117481",1375.12894216823,0.330627149631024,0.111033889715664,2.97771383563788,0.00290406987522711,0.0491214200125221,"NSUN4","387338","NOP2/Sun RNA methyltransferase 4"
"ENSG00000231969",4.11726716575195,-1.49237810110699,0.50123433794772,-2.97740595190956,0.0029069881698843,0.0491382831756714,"MMADHC-DT","101929231","MMADHC divergent transcript"
"ENSG00000139899",512.9050669413,-0.893862854076433,0.300257564073676,-2.97698696395571,0.00291096387253538,0.0491729861559395,"CBLN3","643866","cerebellin 3 precursor"
"ENSG00000117616",11649.3216201618,-0.439062930075321,0.147508684436358,-2.97652258070781,0.00291537612096408,0.0491908907876597,"RSRP1","57035","arginine and serine rich protein 1"
"ENSG00000146731",4924.64109591672,0.327320567576279,0.109976832168486,2.97626837509576,0.00291779399119764,0.0491908907876597,"CCT6A","908","chaperonin containing TCP1 subunit 6A"
"ENSG00000203896",2117.37480605012,-0.533470617334083,0.179236062264158,-2.97635760680713,0.00291694505765673,0.0491908907876597,"LIME1","54923","Lck interacting transmembrane adaptor 1"
"ENSG00000107362",811.944190736417,0.38085255100414,0.127981365992515,2.97584377265056,0.00292183666836229,0.0492265960430604,"ABHD17B","51104","abhydrolase domain containing 17B"
"ENSG00000008513",13441.040491892,0.75256787726933,0.252911957114136,2.97561208990094,0.00292404469519706,0.0492313647660729,"ST3GAL1","6482","ST3 beta-galactoside alpha-2,3-sialyltransferase 1"
"ENSG00000255987",17.8924190846965,-1.32096502963656,0.444027086510696,-2.97496497345943,0.00293022003624063,0.0492848428505729,NA,NA,NA
"ENSG00000010671",490.260814656114,-1.53516256784298,0.516042632508513,-2.97487546790556,0.00293107511146516,0.0492848428505729,"BTK","695","Bruton tyrosine kinase"
"ENSG00000203819",11.1796465527367,-1.28513571938617,0.432138050323121,-2.97390085974896,0.00294040060586542,0.0493443211909502,NA,NA,NA
"ENSG00000179818",1783.26616002713,-0.400248769622403,0.134585038611153,-2.97394698365257,0.00293995866171698,0.0493443211909502,"PCBP1-AS1","400960","PCBP1 antisense RNA 1"
"ENSG00000267871",106.378924729591,-0.61779268914225,0.207720586590375,-2.97415243853772,0.00293799079653342,0.0493443211909502,"ZNF460-AS1","105372476","ZNF460 antisense RNA 1"
"ENSG00000185864",1110.47309755458,-0.592989731393469,0.199421389138037,-2.97355130237815,0.00294375192146147,0.0493681674697555,"NPIPB4","440345","nuclear pore complex interacting protein family member B4"
"ENSG00000198885",79.6175319984001,-0.984645997115786,0.33122991950548,-2.97269642363782,0.0029519626016464,0.0494086672363264,"ITPRIPL1","150771","ITPRIP like 1"
"ENSG00000176236",48.8555755949165,-1.03759714087872,0.349026879693413,-2.97282874542542,0.00295069035200843,0.0494086672363264,"RPP38-DT","221060","RPP38 divergent transcript"
"ENSG00000130638",4240.71551873202,0.326103494317961,0.109685644570011,2.97307360134819,0.00294833742686851,0.0494086672363264,"ATXN10","25814","ataxin 10"
"ENSG00000261060",4.56102294473346,1.75980870860114,0.592090402385089,2.97219597127768,0.00295677888691821,0.0494246296277019,NA,NA,NA
"ENSG00000162337",6014.44406537998,0.542244799101991,0.182439129594794,2.97219571429847,0.00295678136189185,0.0494246296277019,"LRP5","4041","LDL receptor related protein 5"
"ENSG00000152527",2289.68726468438,-0.797628810385281,0.268452856215913,-2.97120627296943,0.00296632472584328,0.0494414941125465,"PLEKHH2","130271","pleckstrin homology, MyTH4 and FERM domain containing H2"
"ENSG00000051825",985.022472274369,-0.364482722800865,0.122669248606109,-2.97126400416146,0.00296576712553053,0.0494414941125465,"MPHOSPH9","10198","M-phase phosphoprotein 9"
"ENSG00000133121",3479.69802460268,0.507952626503124,0.170935230066518,2.97160875675223,0.00296243930153314,0.0494414941125465,"STARD13","90627","StAR related lipid transfer domain containing 13"
"ENSG00000183864",6916.03351207908,0.581186992626708,0.19561412094825,2.97108915148544,0.00296745624487816,0.0494414941125465,"TOB2","10766","transducer of ERBB2, 2"
"ENSG00000175556",827.090877925782,1.03645422596673,0.348814550930709,2.97136178293381,0.00296482294132919,0.0494414941125465,"LONRF3","79836","LON peptidase N-terminal domain and ring finger 3"
"ENSG00000129636",2721.0709094264,0.487686953692642,0.164162523640844,2.9707569235449,0.00297066806610673,0.0494627837178904,"ITFG1","81533","integrin alpha FG-GAP repeat containing 1"
"ENSG00000253878",36.9381494336407,-1.00840657312389,0.339559184257203,-2.96975201931236,0.00298040231702825,0.0495925759648649,NA,NA,NA
"ENSG00000111667",3460.09692166749,0.429099455999603,0.144505459745464,2.96943421207359,0.00298348688644815,0.0496116236156772,"USP5","8078","ubiquitin specific peptidase 5"
"ENSG00000158805",2107.33628461877,-0.439382085416488,0.147983057136156,-2.96913777779454,0.00298636663952763,0.0496272428888363,"ZNF276","92822","zinc finger protein 276"
"ENSG00000115806",3888.35976501713,0.419509995706026,0.141330846692207,2.96828332614212,0.00299468152746456,0.0497008306715808,"GORASP2","26003","golgi reassembly stacking protein 2"
"ENSG00000176024",351.195362942752,0.43034562599758,0.144979897537045,2.96831238887874,0.00299439836390885,0.0497008306715808,"ZNF613","79898","zinc finger protein 613"
"ENSG00000183150",18.7544243407868,-1.32130450289635,0.44525040600564,-2.9675537294841,0.00300179813032244,0.0497778508638412,"GPR19","2842","G protein-coupled receptor 19"
"ENSG00000181191",1885.39185769888,0.544172650498679,0.183383117413257,2.96740865884823,0.00300321501008434,0.0497778508638412,"PJA1","64219","praja ring finger ubiquitin ligase 1"
"ENSG00000162572",1001.86258905889,-0.801675531008416,0.270265022802114,-2.96625705648709,0.0030144841733946,0.0497957369972222,"SCNN1D","6339","sodium channel epithelial 1 delta subunit"
"ENSG00000179914",9.51329243467872,1.44132476952738,0.485928669839489,2.96612416386849,0.00301578709184267,0.0497957369972222,"ITLN1","55600","intelectin 1"
"ENSG00000023228",3217.57215251688,0.466787992627843,0.157368477295566,2.9662102642776,0.00301494287944339,0.0497957369972222,"NDUFS1","4719","NADH:ubiquinone oxidoreductase core subunit S1"
"ENSG00000107099",2687.59845593712,-1.12698530721426,0.379974365003431,-2.96595089304007,0.00301748666170961,0.0497957369972222,"DOCK8","81704","dedicator of cytokinesis 8"
"ENSG00000107651",2341.49033713229,0.423045233931723,0.142625673031744,2.96612261270498,0.00301580230293993,0.0497957369972222,"SEC23IP","11196","SEC23 interacting protein"
"ENSG00000133935",1816.43581060222,0.338130736698655,0.114005869969125,2.96590637648946,0.0030179234543771,0.0497957369972222,"ERG28","11161","ergosterol biosynthesis 28 homolog"
"ENSG00000141376",1270.05853830917,0.351557839307664,0.118521172106168,2.96620285692709,0.00301501549985729,0.0497957369972222,"BCAS3","54828","BCAS3 microtubule associated cell migration factor"
"ENSG00000214226",203.915876384679,-0.752086997267202,0.253656005640503,-2.96498793855922,0.00302694796992899,0.0499124399296801,"C17orf67","339210","chromosome 17 open reading frame 67"
"ENSG00000131475",1549.82588746825,0.348402800543603,0.117517465152853,2.96468954712766,0.00302988523953388,0.0499286823460561,"VPS25","84313","vacuolar protein sorting 25 homolog"
"ENSG00000213186",267.184420891319,-0.819672447232785,0.276534312590041,-2.96408948153909,0.00303579996528505,0.0499296360849936,"TRIM59","286827","tripartite motif containing 59"
"ENSG00000176473",677.165958851037,0.468304404686695,0.157977827532847,2.96436792428559,0.00303305410279106,0.0499296360849936,"WDR25","79446","WD repeat domain 25"
"ENSG00000197540",128.068205207982,-1.3404215141752,0.452203700388756,-2.96419846414979,0.00303472496358828,0.0499296360849936,"GZMM","3004","granzyme M"
"ENSG00000106105",3236.1216351632,0.618962566992448,0.208842437705499,2.96377773498931,0.00303887694338518,0.0499481219968354,"GARS1","2617","glycyl-tRNA synthetase 1"
"ENSG00000228784",186.694779518266,-1.01708012936167,0.343489693525367,-2.96102080654293,0.00306621224175083,0.0503457771563445,"LINC00954","400946","long intergenic non-protein coding RNA 954"
"ENSG00000103653",3069.00945592078,-0.681162308067103,0.230049273658532,-2.96094092032723,0.00306700765628875,0.0503457771563445,"CSK","1445","C-terminal Src kinase"
"ENSG00000144063",201.655247614422,1.05887642733789,0.357743159603296,2.95987889331577,0.00307759998719674,0.0503830992191699,"MALL","7851","mal, T cell differentiation protein like"
"ENSG00000273449",98.6843699065505,-0.881780741960185,0.297863451073883,-2.96035226470758,0.00307287461247872,0.0503830992191699,NA,NA,NA
"ENSG00000164694",5219.34247644243,1.27156214214888,0.429621627548169,2.9597256297492,0.00307913134230938,0.0503830992191699,"FNDC1","84624","fibronectin type III domain containing 1"
"ENSG00000112486",220.122789991844,-1.32360526239938,0.447149663818941,-2.96009450414199,0.00307544685614436,0.0503830992191699,"CCR6","1235","C-C motif chemokine receptor 6"
"ENSG00000106125",985.595993098087,0.488092341611357,0.164910761142325,2.95973615202778,0.0030790261852294,0.0503830992191699,"MINDY4","84182","MINDY lysine 48 deubiquitinase 4"
"ENSG00000261716",991.733313901303,-0.773121369770576,0.261279426889762,-2.95898295159982,0.00308656176458143,0.0504415763931379,"H2BC20P","337873","H2B clustered histone 20, pseudogene"
"ENSG00000158517",293.61411405663,-1.67649948954456,0.566581319802219,-2.95897416831496,0.00308664973823112,0.0504415763931379,"NCF1","653361","neutrophil cytosolic factor 1"
"ENSG00000164114",1015.88051297614,0.37189200574005,0.12570000005902,2.95856806336861,0.00309071979544748,0.0504445966729435,"MAP9","79884","microtubule associated protein 9"
"ENSG00000184293",69.8366613204651,-1.84045225542904,0.622076596853453,-2.95856212038564,0.00309077939341163,0.0504445966729435,"CLECL1","160365","C-type lectin like 1"
"ENSG00000116752",1233.43025252968,0.385024192403286,0.130182591965691,2.95757049072089,0.00310073843206935,0.0504527699821573,"BCAS2","10286","BCAS2 pre-mRNA processing factor"
"ENSG00000144161",1122.29765469469,-0.437630356401299,0.147964525600226,-2.95767079728082,0.00309972971448101,0.0504527699821573,"ZC3H8","84524","zinc finger CCCH-type containing 8"
"ENSG00000131127",955.491942271062,-0.411492277369513,0.139133754161662,-2.95753018272902,0.00310114386752498,0.0504527699821573,"ZNF141","7700","zinc finger protein 141"
"ENSG00000104695",7103.67654671756,0.529517543268145,0.178996742174257,2.95825240636306,0.0030938867465231,0.0504527699821573,"PPP2CB","5516","protein phosphatase 2 catalytic subunit beta"
"ENSG00000232386",9.4715168632522,-1.5922633510964,0.538279741634721,-2.95805921705469,0.00309582645237105,0.0504527699821573,NA,NA,NA
"ENSG00000166197",4100.57543271367,0.447700609422892,0.151392490160359,2.95721808227526,0.00310428474716918,0.0504717624976807,"NOLC1","9221","nucleolar and coiled-body phosphoprotein 1"
"ENSG00000167550",52.5621003036994,-0.883362197683162,0.298808870075659,-2.95627836435877,0.00311375929138155,0.0505936428698114,"RHEBL1","121268","RHEB like 1"
"ENSG00000106609",7071.84768095134,0.297238306019161,0.100591614674086,2.95490142972857,0.0031276896211905,0.0507877219440934,"TMEM248","55069","transmembrane protein 248"
"ENSG00000143318",47.7903348414911,-1.07923674368365,0.365288784028507,-2.95447544756652,0.00313201073974471,0.0507979093172497,"CASQ1","844","calsequestrin 1"
"ENSG00000237181",60.7368157300235,-1.14941486025556,0.389061546727965,-2.95432655815568,0.0031335223414685,0.0507979093172497,NA,NA,NA
"ENSG00000197563",1123.44628374773,0.31431029433078,0.106392499358285,2.95425237894182,0.00313427569511711,0.0507979093172497,"PIGN","23556","phosphatidylinositol glycan anchor biosynthesis class N"
"ENSG00000134899",4501.63534220894,-0.29420920235769,0.0995995491394405,-2.95392102574475,0.00313764288800851,0.0508202766692955,"ERCC5","2073","ERCC excision repair 5, endonuclease"
"ENSG00000162739",949.161469078872,-1.71264534858699,0.579854967218974,-2.95357536868394,0.00314115894999447,0.0508450254089296,"SLAMF6","114836","SLAM family member 6"
"ENSG00000168398",602.984902868784,1.0127145627909,0.343064825377019,2.95196268424766,0.00315761087419735,0.0510467118252827,"BDKRB2","624","bradykinin receptor B2"
"ENSG00000008283",4967.94426848965,0.524330154126971,0.177615080051514,2.95205876649043,0.00315662848772417,0.0510467118252827,"CYB561","1534","cytochrome b561"
"ENSG00000187764",4583.59686044047,-0.714477737545404,0.242058443561409,-2.95167450898751,0.00316055897449975,0.0510620946132855,"SEMA4D","10507","semaphorin 4D"
"ENSG00000261226",18.1876093201224,-1.54215839800483,0.522606532049436,-2.95089767048481,0.00316851871605198,0.0511583751029226,NA,NA,NA
"ENSG00000137200",4297.69455021082,-0.221132574828994,0.0749698836437742,-2.94961875464185,0.00318166271646708,0.0513381854723316,"CMTR1","23070","cap methyltransferase 1"
"ENSG00000083312",7031.47848669692,0.254475241167703,0.0862848312193292,2.94924655436651,0.00318549731323503,0.0513676505586292,"TNPO1","3842","transportin 1"
"ENSG00000161558",755.434121680335,-0.483006377642531,0.163804234753626,-2.94868065144353,0.00319133560433268,0.0514293686709567,"TMEM143","55260","transmembrane protein 143"
"ENSG00000102893",4964.7850136231,0.363794247517096,0.123395714819437,2.94819190479531,0.00319638573811389,0.0514783156500396,"PHKB","5257","phosphorylase kinase regulatory subunit beta"
"ENSG00000221962",9.74608119803956,-1.7957472136926,0.609344739459962,-2.94701356621885,0.00320859126519074,0.0516423672795803,"TMEM14EP","645843","transmembrane protein 14E, pseudogene"
"ENSG00000007933",293.829037842888,-1.02190936717042,0.34693595139366,-2.94552744696927,0.00322404541983015,0.0518339906836269,"FMO3","2328","flavin containing dimethylaniline monoxygenase 3"
"ENSG00000101003",69.80241167793,-0.877831664782026,0.298026795965622,-2.94547898600126,0.00322455050547998,0.0518339906836269,"GINS1","9837","GINS complex subunit 1"
"ENSG00000169246",887.853501866593,-0.634591396675869,0.215508858959909,-2.94461860982671,0.00323352980952592,0.051945681456423,"NPIPB3","23117","nuclear pore complex interacting protein family member B3"
"ENSG00000115307",7492.61551653702,-0.345864430350401,0.117502991004142,-2.94345214019454,0.00324574003794176,0.0519498514831813,"AUP1","550","AUP1 lipid droplet regulating VLDL assembly factor"
"ENSG00000157020",3570.32469193697,0.409034981409101,0.138927160554682,2.94424056301147,0.00323748248994602,0.0519498514831813,"SEC13","6396","SEC13 homolog, nuclear pore and COPII coat complex component"
"ENSG00000164543",1263.45389476214,-0.794272671510065,0.26979697848707,-2.94396429479706,0.0032403738046136,0.0519498514831813,"STK17A","9263","serine/threonine kinase 17a"
"ENSG00000155287",2589.7640351174,-0.321151139312857,0.109107806069458,-2.94342953893154,0.00324597703499995,0.0519498514831813,"SLC25A28","81894","solute carrier family 25 member 28"
"ENSG00000064309",3485.13332030321,0.700465318987492,0.237961029430591,2.94361358523121,0.0032440475822382,0.0519498514831813,"CDON","50937","cell adhesion associated, oncogene regulated"
"ENSG00000240370",123.485278429363,0.570493200674056,0.193813459701564,2.94351693402774,0.00324506069657549,0.0519498514831813,"RPL13P5","283345","ribosomal protein L13 pseudogene 5"
"ENSG00000168938",1885.74063523914,0.393868110595584,0.133861609329874,2.94235302090966,0.00325728369047451,0.0520982053682837,"PPIC","5480","peptidylprolyl isomerase C"
"ENSG00000251695",30.4737018675554,-1.07823185910158,0.36653211005568,-2.9417118705856,0.00326403472169692,0.0521735550046242,NA,NA,NA
"ENSG00000271550",32.5032599838561,-1.5043866227908,0.511503143664781,-2.94110924130843,0.0032703917622302,0.0522183502725,NA,NA,NA
"ENSG00000176595",1174.99143795378,0.714088779100304,0.242841988696403,2.94054904974874,0.00327631124758536,0.0522183502725,"KBTBD11","9920","kelch repeat and BTB domain containing 11"
"ENSG00000170540",5470.1375145926,0.388188540738494,0.132015384038528,2.94047957793466,0.00327704602883138,0.0522183502725,"ARL6IP1","23204","ADP ribosylation factor like GTPase 6 interacting protein 1"
"ENSG00000141506",1119.23493420904,-1.41969304284041,0.482718298973369,-2.94103837757917,0.00327114003313021,0.0522183502725,"PIK3R5","23533","phosphoinositide-3-kinase regulatory subunit 5"
"ENSG00000267702",52.732584588297,-1.14516804301988,0.389413889133589,-2.94074781350962,0.0032742098155184,0.0522183502725,NA,NA,NA
"ENSG00000273474",34.5983410958102,-0.790500386400735,0.268860041757553,-2.94019290197677,0.00328007969723915,0.0522341458635687,NA,NA,NA
"ENSG00000105397",7683.35078365588,-0.352937033724286,0.120058760008352,-2.93970247318675,0.00328527545569513,0.0522843309143765,"TYK2","7297","tyrosine kinase 2"
"ENSG00000232320",40.7380987522118,1.20462042719285,0.409832883821442,2.9392966615087,0.00328958042088299,0.0523202856119916,NA,NA,NA
"ENSG00000055163",2486.97692465651,-0.783222253374208,0.266487733237111,-2.93905555749287,0.00329214055335968,0.0523284615613262,"CYFIP2","26999","cytoplasmic FMR1 interacting protein 2"
"ENSG00000243417",10.6635440889191,-1.66835938220782,0.56772385362617,-2.9386811414593,0.00329611984041962,0.0523591707569763,NA,NA,NA
"ENSG00000162104",5454.86043066224,0.462985270260002,0.157578855447064,2.93811799144292,0.00330211323999987,0.0524218163333313,"ADCY9","115","adenylate cyclase 9"
"ENSG00000203914",8.96414202614123,1.68294272991956,0.57285738505246,2.93780402213972,0.00330545900865889,0.0524423785027612,NA,NA,NA
"ENSG00000173674",3412.4625555514,0.293200354888735,0.0998127732434242,2.93750334111723,0.00330866606688474,0.0524607158466071,"EIF1AX","1964","eukaryotic translation initiation factor 1A X-linked"
"ENSG00000196331",4.92320816971806,-2.26727098498503,0.772012538986276,-2.93683181358967,0.00331583880245011,0.0525418694997904,NA,NA,NA
"ENSG00000178913",4104.38126860301,-0.291447653104247,0.0992584295832124,-2.93625089907265,0.00332205510199399,0.0525588384098009,"TAF7","6879","TATA-box binding protein associated factor 7"
"ENSG00000160683",18.9906964853146,-2.47354184676233,0.8424973605773,-2.93596391218057,0.00332513003116551,0.0525588384098009,"CXCR5","643","C-X-C motif chemokine receptor 5"
"ENSG00000140968",1410.4729666165,-1.54468477648794,0.526094750059606,-2.93613417794594,0.00332330540121234,0.0525588384098009,"IRF8","3394","interferon regulatory factor 8"
"ENSG00000159202",5761.36657085508,0.250875658777425,0.0854415770201006,2.93622458207208,0.00332233696834659,0.0525588384098009,"UBE2Z","65264","ubiquitin conjugating enzyme E2 Z"
"ENSG00000074370",5214.95962248954,-1.18392705514685,0.403444663729515,-2.93454632464938,0.00334035687274734,0.0527485640401464,"ATP2A3","489","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3"
"ENSG00000125870",1475.31721933018,0.267543681788646,0.0911729733577579,2.93446261469195,0.00334125801544622,0.0527485640401464,"SNRPB2","6629","small nuclear ribonucleoprotein polypeptide B2"
"ENSG00000105447",1613.39936524306,0.415073225785508,0.141475189731446,2.93389410944362,0.00334738386815587,0.0528126726885171,"GRWD1","83743","glutamate rich WD repeat containing 1"
"ENSG00000273372",48.9813788231227,-0.841342389020302,0.286789064625798,-2.93366272566245,0.00334988004047186,0.0528194710450479,NA,NA,NA
"ENSG00000049247",10.7880753529062,-2.17068785556788,0.740293172927457,-2.93220028895308,0.00336569608678397,0.0528408087289749,"UTS2","10911","urotensin 2"
"ENSG00000260766",377.760272886767,-0.518770474868199,0.176905039612529,-2.9324799112815,0.00336266676334739,0.0528408087289749,NA,NA,NA
"ENSG00000162894",1501.87743014212,-1.67660266971336,0.571709264600811,-2.93261413366115,0.00336121353052474,0.0528408087289749,"FCMR","9214","Fc fragment of IgM receptor"
"ENSG00000250884",16.0202932859936,1.62384841558192,0.553655370845833,2.93295884243139,0.00335748397035745,0.0528408087289749,NA,NA,NA
"ENSG00000059915",227.628105311114,-0.657205994120551,0.224051933021674,-2.93327526907333,0.00335406372502411,0.0528408087289749,"PSD","5662","pleckstrin and Sec7 domain containing"
"ENSG00000135677",8758.33168104241,0.414603087681442,0.14135253264463,2.93311396636791,0.00335580684409938,0.0528408087289749,"GNS","2799","glucosamine (N-acetyl)-6-sulfatase"
"ENSG00000067141",2750.22234428552,0.499261799814114,0.170261763604601,2.93231897311689,0.00336441000366301,0.0528408087289749,"NEO1","4756","neogenin 1"
"ENSG00000234350",21.6154171042442,-0.956126944549662,0.326207365709873,-2.93104032911395,0.00337828921035953,0.052957408047549,"LOC101926913","101926913","uncharacterized LOC101926913"
"ENSG00000130720",6.67807726106595,2.17076251124169,0.740635908521823,2.93094418764295,0.00337933489476442,0.052957408047549,"FIBCD1","84929","fibrinogen C domain containing 1"
"ENSG00000129993",943.942448222204,-0.667073381082688,0.227587940675829,-2.93105767863532,0.00337810053936771,0.052957408047549,"CBFA2T3","863","CBFA2/RUNX1 partner transcriptional co-repressor 3"
"ENSG00000159658",7616.44663853033,0.297933253415158,0.101658496080643,2.93072654919876,0.00338170313190774,0.0529620683395838,"EFCAB14","9813","EF-hand calcium binding domain 14"
"ENSG00000073969",1728.4851782461,0.407477585851229,0.139057944034165,2.93027189982844,0.0033866552845905,0.0529747455066679,"NSF","4905","N-ethylmaleimide sensitive factor, vesicle fusing ATPase"
"ENSG00000179134",5393.25302185296,0.330860039789602,0.1129104051508,2.93028830556152,0.00338647647454605,0.0529747455066679,"SAMD4B","55095","sterile alpha motif domain containing 4B"
"ENSG00000182230",268.396027678168,-1.58864761255602,0.542222248547759,-2.92988274975974,0.00339089924622398,0.0530087091822606,"FAM153B","202134","family with sequence similarity 153 member B"
"ENSG00000071073",2113.61250609515,-0.462505904938426,0.15789189409476,-2.92925680314436,0.00339773580376938,0.0530201120780507,"MGAT4A","11320","alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A"
"ENSG00000176974",2563.65675632517,0.492799863350602,0.168220735190512,2.92948347177593,0.00339525869232633,0.0530201120780507,"SHMT1","6470","serine hydroxymethyltransferase 1"
